Date,Currency Code,Rate
2017-08-04,SGD,0.929200
2017-08-04,ZAR,0.094150
2017-08-04,KRW,0.001120
2017-08-04,SEK,0.155200
2017-08-04,CHF,1.299200
2017-08-04,TWD,0.041880
2017-08-04,THB,0.037970
2017-08-04,TRY,0.357700
2017-08-04,GBP,1.649500
2017-08-04,USD,1.263800
2017-08-04,VND,0.000056
2017-08-08,AUD,1.003000
2017-08-08,BRL,0.405100
2017-08-08,CNY,0.189000
2017-08-08,EUR,1.491100
2017-08-08,HKD,0.161978
2017-08-08,INR,0.019900
2017-08-08,IDR,0.000095
2017-08-08,JPY,0.011470
2017-08-08,MYR,0.295700
2017-08-08,MXN,0.070790
2017-08-08,NZD,0.929600
2017-08-08,NOK,0.159700
2017-08-08,PEN,0.390800
2017-08-08,RUB,0.021180
2017-08-08,SAR,0.337900
2017-08-08,SGD,0.930000
2017-08-08,ZAR,0.095420
2017-08-08,KRW,0.001125
2017-08-08,SEK,0.155200
2017-08-08,CHF,1.300300
2017-08-08,TWD,0.041980
2017-08-08,THB,0.038090
2017-08-08,TRY,0.359000
2017-08-08,GBP,1.645800
2017-08-08,USD,1.267200
2017-08-08,VND,0.000056
2017-08-09,AUD,1.001100
2017-08-09,BRL,0.403700
2017-08-09,CNY,0.190300
2017-08-09,EUR,1.491600
2017-08-09,HKD,0.162530
2017-08-09,INR,0.019890
2017-08-09,IDR,0.000095
2017-08-09,JPY,0.011560
2017-08-09,MYR,0.296200
2017-08-09,MXN,0.070660
2017-08-09,NZD,0.930600
2017-08-09,NOK,0.159500
2017-08-09,PEN,0.391300
2017-08-09,RUB,0.021130
2017-08-09,SAR,0.338800
2017-08-09,SGD,0.931500
2017-08-09,ZAR,0.094330
2017-08-09,KRW,0.001115
2017-08-09,SEK,0.155000
2017-08-09,CHF,1.317600
2017-08-09,TWD,0.042010
2017-08-09,THB,0.038210
2017-08-09,TRY,0.358800
2017-08-09,GBP,1.650900
2017-08-09,USD,1.270500
2017-08-09,VND,0.000056
2017-08-10,AUD,1.002600
2017-08-10,BRL,0.402600
2017-08-10,CNY,0.191200
2017-08-10,EUR,1.493600
2017-08-10,HKD,0.162615
2017-08-10,INR,0.019830
2017-08-10,IDR,0.000095
2017-08-10,JPY,0.011620
2017-08-10,MYR,0.296200
2017-08-10,MXN,0.070930
2017-08-10,NZD,0.925400
2017-08-10,NOK,0.159900
2017-08-10,PEN,0.391300
2017-08-10,RUB,0.021200
2017-08-10,SAR,0.339000
2017-08-10,SGD,0.932400
2017-08-10,ZAR,0.094970
2017-08-10,KRW,0.001111
2017-08-10,SEK,0.156000
2017-08-10,CHF,1.318200
2017-08-10,TWD,0.041900
2017-08-10,THB,0.038240
2017-08-10,TRY,0.359800
2017-08-10,GBP,1.650600
2017-08-10,USD,1.271100
2017-08-10,VND,0.000056
2017-08-11,AUD,1.000600
2017-08-11,BRL,0.400600
2017-08-11,CNY,0.190300
2017-08-11,EUR,1.498400
2017-08-11,HKD,0.162227
2017-08-11,INR,0.019780
2017-08-11,IDR,0.000095
2017-08-11,JPY,0.011630
2017-08-11,MYR,0.295300
2017-08-11,MXN,0.071020
2017-08-11,NZD,0.927100
2017-08-11,NOK,0.159700
2017-08-11,PEN,0.390500
2017-08-11,RUB,0.021200
2017-08-11,SAR,0.338300
2017-08-11,SGD,0.932000
2017-08-11,ZAR,0.094270
2017-08-11,KRW,0.001110
2017-08-11,SEK,0.155900
2017-08-11,CHF,1.318900
2017-08-11,TWD,0.041830
2017-08-11,THB,0.038180
2017-08-11,TRY,0.358500
2017-08-11,GBP,1.648400
2017-08-11,USD,1.268500
2017-08-11,VND,0.000056
2017-08-14,AUD,0.998800
2017-08-14,BRL,0.398800
2017-08-14,CNY,0.190400
2017-08-14,EUR,1.497500
2017-08-14,HKD,0.162446
2017-08-14,INR,0.019820
2017-08-14,IDR,0.000095
2017-08-14,JPY,0.011590
2017-08-14,MYR,0.295900
2017-08-14,MXN,0.071490
2017-08-14,NZD,0.926500
2017-08-14,NOK,0.160100
2017-08-14,PEN,0.391600
2017-08-14,RUB,0.021290
2017-08-14,SAR,0.338800
2017-08-14,SGD,0.932600
2017-08-14,ZAR,0.095410
2017-08-14,KRW,0.001115
2017-08-14,SEK,0.156600
2017-08-14,CHF,1.308600
2017-08-14,TWD,0.041940
2017-08-14,THB,0.038210
2017-08-14,TRY,0.360500
2017-08-14,GBP,1.648300
2017-08-14,USD,1.270500
2017-08-14,VND,0.000056
2017-08-15,AUD,0.997400
2017-08-15,BRL,0.399500
2017-08-15,CNY,0.190800
2017-08-15,EUR,1.495700
2017-08-15,HKD,0.163025
2017-08-15,INR,0.019890
2017-08-15,IDR,0.000095
2017-08-15,JPY,0.011540
2017-08-15,MYR,0.296900
2017-08-15,MXN,0.071510
2017-08-15,NZD,0.923800
2017-08-15,NOK,0.160000
2017-08-15,PEN,0.393000
2017-08-15,RUB,0.021290
2017-08-15,SAR,0.340100
2017-08-15,SGD,0.932700
2017-08-15,ZAR,0.095640
2017-08-15,KRW,0.001122
2017-08-15,SEK,0.157700
2017-08-15,CHF,1.310900
2017-08-15,TWD,0.042060
2017-08-15,THB,0.038310
2017-08-15,TRY,0.360600
2017-08-15,GBP,1.640700
2017-08-15,USD,1.275500
2017-08-15,VND,0.000056
2017-08-16,AUD,1.001700
2017-08-16,BRL,0.401300
2017-08-16,CNY,0.189700
2017-08-16,EUR,1.488400
2017-08-16,HKD,0.162342
2017-08-16,INR,0.019790
2017-08-16,IDR,0.000095
2017-08-16,JPY,0.011480
2017-08-16,MYR,0.295400
2017-08-16,MXN,0.071670
2017-08-16,NZD,0.923800
2017-08-16,NOK,0.159700
2017-08-16,PEN,0.391600
2017-08-16,RUB,0.021360
2017-08-16,SAR,0.338600
2017-08-16,SGD,0.929400
2017-08-16,ZAR,0.096090
2017-08-16,KRW,0.001116
2017-08-16,SEK,0.156700
2017-08-16,CHF,1.306000
2017-08-16,TWD,0.041890
2017-08-16,THB,0.038160
2017-08-16,TRY,0.360200
2017-08-16,GBP,1.633700
2017-08-16,USD,1.269900
2017-08-16,VND,0.000056
2017-08-17,AUD,1.001000
2017-08-17,BRL,0.399500
2017-08-17,CNY,0.189400
2017-08-17,EUR,1.483700
2017-08-17,HKD,0.161659
2017-08-17,INR,0.019710
2017-08-17,IDR,0.000095
2017-08-17,JPY,0.011510
2017-08-17,MYR,0.294400
2017-08-17,MXN,0.071250
2017-08-17,NZD,0.923400
2017-08-17,NOK,0.159000
2017-08-17,PEN,0.390100
2017-08-17,RUB,0.021360
2017-08-17,SAR,0.337200
2017-08-17,SGD,0.926400
2017-08-17,ZAR,0.095800
2017-08-17,KRW,0.001110
2017-08-17,SEK,0.155800
2017-08-17,CHF,1.312100
2017-08-17,TWD,0.041690
2017-08-17,THB,0.038040
2017-08-17,TRY,0.359400
2017-08-17,GBP,1.629000
2017-08-17,USD,1.264700
2017-08-17,VND,0.000056
2017-08-18,AUD,0.997700
2017-08-18,BRL,0.398600
2017-08-18,CNY,0.188700
2017-08-18,EUR,1.478700
2017-08-18,HKD,0.160879
2017-08-18,INR,0.019630
2017-08-18,IDR,0.000094
2017-08-18,JPY,0.011540
2017-08-18,MYR,0.293400
2017-08-18,MXN,0.070720
2017-08-18,NZD,0.921600
2017-08-18,NOK,0.158900
2017-08-18,PEN,0.388200
2017-08-18,RUB,0.021260
2017-08-18,SAR,0.335600
2017-08-18,SGD,0.923200
2017-08-18,ZAR,0.095460
2017-08-18,KRW,0.001103
2017-08-18,SEK,0.155100
2017-08-18,CHF,1.306400
2017-08-18,TWD,0.041510
2017-08-18,THB,0.037890
2017-08-18,TRY,0.357600
2017-08-18,GBP,1.619700
2017-08-18,USD,1.258600
2017-08-18,VND,0.000055
2017-08-21,AUD,0.998400
2017-08-21,BRL,0.399200
2017-08-21,CNY,0.188600
2017-08-21,EUR,1.484400
2017-08-21,HKD,0.160722
2017-08-21,INR,0.019610
2017-08-21,IDR,0.000094
2017-08-21,JPY,0.011550
2017-08-21,MYR,0.293300
2017-08-21,MXN,0.071200
2017-08-21,NZD,0.921200
2017-08-21,NOK,0.159300
2017-08-21,PEN,0.388200
2017-08-21,RUB,0.021300
2017-08-21,SAR,0.335300
2017-08-21,SGD,0.924100
2017-08-21,ZAR,0.095470
2017-08-21,KRW,0.001105
2017-08-21,SEK,0.155800
2017-08-21,CHF,1.306200
2017-08-21,TWD,0.041470
2017-08-21,THB,0.037830
2017-08-21,TRY,0.359600
2017-08-21,GBP,1.622200
2017-08-21,USD,1.257500
2017-08-21,VND,0.000055
2017-08-22,AUD,0.993200
2017-08-22,BRL,0.397700
2017-08-22,CNY,0.188400
2017-08-22,EUR,1.476000
2017-08-22,HKD,0.160383
2017-08-22,INR,0.019590
2017-08-22,IDR,0.000094
2017-08-22,JPY,0.011470
2017-08-22,MYR,0.293200
2017-08-22,MXN,0.071090
2017-08-22,NZD,0.914700
2017-08-22,NOK,0.158600
2017-08-22,PEN,0.387600
2017-08-22,RUB,0.021280
2017-08-22,SAR,0.334700
2017-08-22,SGD,0.921700
2017-08-22,ZAR,0.094990
2017-08-22,KRW,0.001107
2017-08-22,SEK,0.154900
2017-08-22,CHF,1.297700
2017-08-22,TWD,0.041450
2017-08-22,THB,0.037760
2017-08-22,TRY,0.359100
2017-08-22,GBP,1.610200
2017-08-22,USD,1.255200
2017-08-22,VND,0.000055
2017-08-23,AUD,0.992400
2017-08-23,BRL,0.398500
2017-08-23,CNY,0.188700
2017-08-23,EUR,1.483500
2017-08-23,HKD,0.160543
2017-08-23,INR,0.019610
2017-08-23,IDR,0.000094
2017-08-23,JPY,0.011520
2017-08-23,MYR,0.293600
2017-08-23,MXN,0.070880
2017-08-23,NZD,0.906900
2017-08-23,NOK,0.159500
2017-08-23,PEN,0.388000
2017-08-23,RUB,0.021290
2017-08-23,SAR,0.335000
2017-08-23,SGD,0.922900
2017-08-23,ZAR,0.095120
2017-08-23,KRW,0.001112
2017-08-23,SEK,0.155600
2017-08-23,CHF,1.301200
2017-08-23,TWD,0.041520
2017-08-23,THB,0.037670
2017-08-23,TRY,0.360300
2017-08-23,GBP,1.607800
2017-08-23,USD,1.256400
2017-08-23,VND,0.000055
2017-08-24,AUD,0.990000
2017-08-24,BRL,0.398900
2017-08-24,CNY,0.188100
2017-08-24,EUR,1.478900
2017-08-24,HKD,0.160130
2017-08-24,INR,0.019570
2017-08-24,IDR,0.000094
2017-08-24,JPY,0.011460
2017-08-24,MYR,0.292800
2017-08-24,MXN,0.070830
2017-08-24,NZD,0.903900
2017-08-24,NOK,0.159800
2017-08-24,PEN,0.387100
2017-08-24,RUB,0.021190
2017-08-24,SAR,0.334100
2017-08-24,SGD,0.920200
2017-08-24,ZAR,0.094920
2017-08-24,KRW,0.001110
2017-08-24,SEK,0.155400
2017-08-24,CHF,1.299200
2017-08-24,TWD,0.041440
2017-08-24,THB,0.037580
2017-08-24,TRY,0.359700
2017-08-24,GBP,1.604700
2017-08-24,USD,1.252900
2017-08-24,VND,0.000055
2017-08-25,AUD,0.990600
2017-08-25,BRL,0.396800
2017-08-25,CNY,0.187800
2017-08-25,EUR,1.482100
2017-08-25,HKD,0.159712
2017-08-25,INR,0.019520
2017-08-25,IDR,0.000094
2017-08-25,JPY,0.011420
2017-08-25,MYR,0.292300
2017-08-25,MXN,0.070860
2017-08-25,NZD,0.903700
2017-08-25,NOK,0.160500
2017-08-25,PEN,0.385900
2017-08-25,RUB,0.021250
2017-08-25,SAR,0.333100
2017-08-25,SGD,0.920700
2017-08-25,ZAR,0.095570
2017-08-25,KRW,0.001113
2017-08-25,SEK,0.156100
2017-08-25,CHF,1.302400
2017-08-25,TWD,0.041510
2017-08-25,THB,0.037550
2017-08-25,TRY,0.361500
2017-08-25,GBP,1.607200
2017-08-25,USD,1.249200
2017-08-25,VND,0.000055
2017-08-28,AUD,0.993000
2017-08-28,BRL,0.395400
2017-08-28,CNY,0.188700
2017-08-28,EUR,1.492900
2017-08-28,HKD,0.159551
2017-08-28,INR,0.019530
2017-08-28,IDR,0.000094
2017-08-28,JPY,0.011430
2017-08-28,MYR,0.292500
2017-08-28,MXN,0.070170
2017-08-28,NZD,0.905100
2017-08-28,NOK,0.160800
2017-08-28,PEN,0.385700
2017-08-28,RUB,0.021340
2017-08-28,SAR,0.332800
2017-08-28,SGD,0.921800
2017-08-28,ZAR,0.095690
2017-08-28,KRW,0.001116
2017-08-28,SEK,0.156700
2017-08-28,CHF,1.306900
2017-08-28,TWD,0.041470
2017-08-28,THB,0.037600
2017-08-28,TRY,0.362300
2017-08-28,GBP,1.613500
2017-08-28,USD,1.248200
2017-08-28,VND,0.000055
2017-08-29,AUD,0.997000
2017-08-29,BRL,0.395100
2017-08-29,CNY,0.189700
2017-08-29,EUR,1.503700
2017-08-29,HKD,0.159953
2017-08-29,INR,0.019550
2017-08-29,IDR,0.000094
2017-08-29,JPY,0.011480
2017-08-29,MYR,0.293300
2017-08-29,MXN,0.069990
2017-08-29,NZD,0.909800
2017-08-29,NOK,0.161800
2017-08-29,PEN,0.386300
2017-08-29,RUB,0.021290
2017-08-29,SAR,0.333700
2017-08-29,SGD,0.925100
2017-08-29,ZAR,0.096390
2017-08-29,KRW,0.001113
2017-08-29,SEK,0.157900
2017-08-29,CHF,1.318400
2017-08-29,TWD,0.041580
2017-08-29,THB,0.037720
2017-08-29,TRY,0.363400
2017-08-29,GBP,1.619000
2017-08-29,USD,1.251500
2017-08-29,VND,0.000055
2017-08-30,AUD,0.997000
2017-08-30,BRL,0.398500
2017-08-30,CNY,0.191100
2017-08-30,EUR,1.500900
2017-08-30,HKD,0.161069
2017-08-30,INR,0.019700
2017-08-30,IDR,0.000094
2017-08-30,JPY,0.011430
2017-08-30,MYR,0.295200
2017-08-30,MXN,0.070870
2017-08-30,NZD,0.908600
2017-08-30,NOK,0.161700
2017-08-30,PEN,0.389000
2017-08-30,RUB,0.021560
2017-08-30,SAR,0.336100
2017-08-30,SGD,0.928700
2017-08-30,ZAR,0.096770
2017-08-30,KRW,0.001121
2017-08-30,SEK,0.158000
2017-08-30,CHF,1.312200
2017-08-30,TWD,0.041830
2017-08-30,THB,0.037950
2017-08-30,TRY,0.365100
2017-08-30,GBP,1.628700
2017-08-30,USD,1.260500
2017-08-30,VND,0.000055
2017-08-31,AUD,0.993100
2017-08-31,BRL,0.398200
2017-08-31,CNY,0.190200
2017-08-31,EUR,1.488700
2017-08-31,HKD,0.160186
2017-08-31,INR,0.019610
2017-08-31,IDR,0.000094
2017-08-31,JPY,0.011380
2017-08-31,MYR,0.293500
2017-08-31,MXN,0.070390
2017-08-31,NZD,0.897700
2017-08-31,NOK,0.161000
2017-08-31,PEN,0.386800
2017-08-31,RUB,0.021570
2017-08-31,SAR,0.334300
2017-08-31,SGD,0.923300
2017-08-31,ZAR,0.096290
2017-08-31,KRW,0.001115
2017-08-31,SEK,0.157300
2017-08-31,CHF,1.302300
2017-08-31,TWD,0.041590
2017-08-31,THB,0.037760
2017-08-31,TRY,0.362500
2017-08-31,GBP,1.616100
2017-08-31,USD,1.253600
2017-08-31,VND,0.000055
2017-09-01,AUD,0.987600
2017-09-01,BRL,0.395200
2017-09-01,CNY,0.188900
2017-09-01,EUR,1.471900
2017-09-01,HKD,0.158355
2017-09-01,INR,0.019350
2017-09-01,IDR,0.000093
2017-09-01,JPY,0.011250
2017-09-01,MYR,0.290100
2017-09-01,MXN,0.069610
2017-09-01,NZD,0.888000
2017-09-01,NOK,0.159000
2017-09-01,PEN,0.382700
2017-09-01,RUB,0.021520
2017-09-01,SAR,0.330400
2017-09-01,SGD,0.913400
2017-09-01,ZAR,0.095930
2017-09-01,KRW,0.001106
2017-09-01,SEK,0.155100
2017-09-01,CHF,1.287200
2017-09-01,TWD,0.041220
2017-09-01,THB,0.037360
2017-09-01,TRY,0.361700
2017-09-01,GBP,1.606000
2017-09-01,USD,1.239000
2017-09-01,VND,0.000055
2017-09-05,AUD,0.989900
2017-09-05,BRL,0.396400
2017-09-05,CNY,0.189100
2017-09-05,EUR,1.473300
2017-09-05,HKD,0.158084
2017-09-05,INR,0.019290
2017-09-05,IDR,0.000093
2017-09-05,JPY,0.011360
2017-09-05,MYR,0.290400
2017-09-05,MXN,0.069270
2017-09-05,NZD,0.895500
2017-09-05,NOK,0.158900
2017-09-05,PEN,0.382200
2017-09-05,RUB,0.021500
2017-09-05,SAR,0.329900
2017-09-05,SGD,0.914400
2017-09-05,ZAR,0.095790
2017-09-05,KRW,0.001094
2017-09-05,SEK,0.155300
2017-09-05,CHF,1.293200
2017-09-05,TWD,0.041150
2017-09-05,THB,0.037310
2017-09-05,TRY,0.359900
2017-09-05,GBP,1.609400
2017-09-05,USD,1.237100
2017-09-05,VND,0.000054
2017-09-06,AUD,0.980100
2017-09-06,BRL,0.394300
2017-09-06,CNY,0.188000
2017-09-06,EUR,1.462800
2017-09-06,HKD,0.156718
2017-09-06,INR,0.019140
2017-09-06,IDR,0.000092
2017-09-06,JPY,0.011250
2017-09-06,MYR,0.289400
2017-09-06,MXN,0.068850
2017-09-06,NZD,0.883800
2017-09-06,NOK,0.157500
2017-09-06,PEN,0.379000
2017-09-06,RUB,0.021370
2017-09-06,SAR,0.327000
2017-09-06,SGD,0.908100
2017-09-06,ZAR,0.095650
2017-09-06,KRW,0.001082
2017-09-06,SEK,0.154000
2017-09-06,CHF,1.282900
2017-09-06,TWD,0.040750
2017-09-06,THB,0.037000
2017-09-06,TRY,0.357500
2017-09-06,GBP,1.600800
2017-09-06,USD,1.226400
2017-09-06,VND,0.000054
2017-09-07,AUD,0.975800
2017-09-07,BRL,0.392000
2017-09-07,CNY,0.187200
2017-09-07,EUR,1.458500
2017-09-07,HKD,0.155467
2017-09-07,INR,0.018980
2017-09-07,IDR,0.000091
2017-09-07,JPY,0.011190
2017-09-07,MYR,0.288600
2017-09-07,MXN,0.068660
2017-09-07,NZD,0.877300
2017-09-07,NOK,0.156800
2017-09-07,PEN,0.375600
2017-09-07,RUB,0.021330
2017-09-07,SAR,0.323900
2017-09-07,SGD,0.905500
2017-09-07,ZAR,0.094670
2017-09-07,KRW,0.001077
2017-09-07,SEK,0.153000
2017-09-07,CHF,1.276000
2017-09-07,TWD,0.040570
2017-09-07,THB,0.036720
2017-09-07,TRY,0.356300
2017-09-07,GBP,1.589900
2017-09-07,USD,1.214800
2017-09-07,VND,0.000053
2017-09-08,AUD,0.979100
2017-09-08,BRL,0.392500
2017-09-08,CNY,0.187300
2017-09-08,EUR,1.460100
2017-09-08,HKD,0.155344
2017-09-08,INR,0.019020
2017-09-08,IDR,0.000092
2017-09-08,JPY,0.011260
2017-09-08,MYR,0.289200
2017-09-08,MXN,0.068520
2017-09-08,NZD,0.882600
2017-09-08,NOK,0.156800
2017-09-08,PEN,0.375300
2017-09-08,RUB,0.021190
2017-09-08,SAR,0.323500
2017-09-08,SGD,0.905500
2017-09-08,ZAR,0.093990
2017-09-08,KRW,0.001071
2017-09-08,SEK,0.152900
2017-09-08,CHF,1.282100
2017-09-08,TWD,0.040380
2017-09-08,THB,0.036640
2017-09-08,TRY,0.355500
2017-09-08,GBP,1.601400
2017-09-08,USD,1.213200
2017-09-08,VND,0.000053
2017-09-11,AUD,0.974300
2017-09-11,BRL,0.392600
2017-09-11,CNY,0.185800
2017-09-11,EUR,1.452100
2017-09-11,HKD,0.155246
2017-09-11,INR,0.018970
2017-09-11,IDR,0.000092
2017-09-11,JPY,0.011120
2017-09-11,MYR,0.288900
2017-09-11,MXN,0.068690
2017-09-11,NZD,0.880100
2017-09-11,NOK,0.154700
2017-09-11,PEN,0.375400
2017-09-11,RUB,0.021200
2017-09-11,SAR,0.323400
2017-09-11,SGD,0.901400
2017-09-11,ZAR,0.093700
2017-09-11,KRW,0.001072
2017-09-11,SEK,0.151600
2017-09-11,CHF,1.272500
2017-09-11,TWD,0.040390
2017-09-11,THB,0.036610
2017-09-11,TRY,0.356200
2017-09-11,GBP,1.598800
2017-09-11,USD,1.212800
2017-09-11,VND,0.000053
2017-09-12,AUD,0.976000
2017-09-12,BRL,0.389900
2017-09-12,CNY,0.186000
2017-09-12,EUR,1.453800
2017-09-12,HKD,0.155655
2017-09-12,INR,0.018990
2017-09-12,IDR,0.000092
2017-09-12,JPY,0.011050
2017-09-12,MYR,0.289000
2017-09-12,MXN,0.068450
2017-09-12,NZD,0.886400
2017-09-12,NOK,0.155100
2017-09-12,PEN,0.376100
2017-09-12,RUB,0.021100
2017-09-12,SAR,0.324200
2017-09-12,SGD,0.902500
2017-09-12,ZAR,0.093410
2017-09-12,KRW,0.001078
2017-09-12,SEK,0.152500
2017-09-12,CHF,1.266500
2017-09-12,TWD,0.040490
2017-09-12,THB,0.036700
2017-09-12,TRY,0.353900
2017-09-12,GBP,1.614000
2017-09-12,USD,1.215900
2017-09-12,VND,0.000054
2017-09-13,AUD,0.974300
2017-09-13,BRL,0.388800
2017-09-13,CNY,0.186300
2017-09-13,EUR,1.451700
2017-09-13,HKD,0.155998
2017-09-13,INR,0.019040
2017-09-13,IDR,0.000092
2017-09-13,JPY,0.011030
2017-09-13,MYR,0.290700
2017-09-13,MXN,0.068580
2017-09-13,NZD,0.883200
2017-09-13,NOK,0.154600
2017-09-13,PEN,0.376400
2017-09-13,RUB,0.021090
2017-09-13,SAR,0.325000
2017-09-13,SGD,0.903500
2017-09-13,ZAR,0.092740
2017-09-13,KRW,0.001079
2017-09-13,SEK,0.151900
2017-09-13,CHF,1.265000
2017-09-13,TWD,0.040490
2017-09-13,THB,0.036790
2017-09-13,TRY,0.353000
2017-09-13,GBP,1.611900
2017-09-13,USD,1.218700
2017-09-13,VND,0.000054
2017-09-14,AUD,0.973300
2017-09-14,BRL,0.389600
2017-09-14,CNY,0.186000
2017-09-14,EUR,1.450600
2017-09-14,HKD,0.156130
2017-09-14,INR,0.019020
2017-09-14,IDR,0.000092
2017-09-14,JPY,0.011030
2017-09-14,MYR,0.290000
2017-09-14,MXN,0.068790
2017-09-14,NZD,0.879200
2017-09-14,NOK,0.154400
2017-09-14,PEN,0.376600
2017-09-14,RUB,0.021180
2017-09-14,SAR,0.325200
2017-09-14,SGD,0.903800
2017-09-14,ZAR,0.092650
2017-09-14,KRW,0.001075
2017-09-14,SEK,0.152200
2017-09-14,CHF,1.263300
2017-09-14,TWD,0.040480
2017-09-14,THB,0.036850
2017-09-14,TRY,0.354000
2017-09-14,GBP,1.632000
2017-09-14,USD,1.219800
2017-09-14,VND,0.000054
2017-09-15,AUD,0.975400
2017-09-15,BRL,0.390100
2017-09-15,CNY,0.186000
2017-09-15,EUR,1.456400
2017-09-15,HKD,0.155816
2017-09-15,INR,0.019000
2017-09-15,IDR,0.000092
2017-09-15,JPY,0.010980
2017-09-15,MYR,0.290800
2017-09-15,MXN,0.068920
2017-09-15,NZD,0.887700
2017-09-15,NOK,0.155400
2017-09-15,PEN,0.375200
2017-09-15,RUB,0.021160
2017-09-15,SAR,0.324800
2017-09-15,SGD,0.905600
2017-09-15,ZAR,0.092510
2017-09-15,KRW,0.001076
2017-09-15,SEK,0.153000
2017-09-15,CHF,1.269500
2017-09-15,TWD,0.040510
2017-09-15,THB,0.036810
2017-09-15,TRY,0.354400
2017-09-15,GBP,1.654100
2017-09-15,USD,1.218200
2017-09-15,VND,0.000054
2017-09-18,AUD,0.975400
2017-09-18,BRL,0.391600
2017-09-18,CNY,0.186200
2017-09-18,EUR,1.462100
2017-09-18,HKD,0.156573
2017-09-18,INR,0.019080
2017-09-18,IDR,0.000092
2017-09-18,JPY,0.010980
2017-09-18,MYR,0.292200
2017-09-18,MXN,0.068990
2017-09-18,NZD,0.889300
2017-09-18,NOK,0.156400
2017-09-18,PEN,0.376800
2017-09-18,RUB,0.021120
2017-09-18,SAR,0.326300
2017-09-18,SGD,0.908100
2017-09-18,ZAR,0.092180
2017-09-18,KRW,0.001084
2017-09-18,SEK,0.153700
2017-09-18,CHF,1.273400
2017-09-18,TWD,0.040610
2017-09-18,THB,0.036980
2017-09-18,TRY,0.351600
2017-09-18,GBP,1.654000
2017-09-18,USD,1.223800
2017-09-18,VND,0.000054
2017-09-19,AUD,0.982900
2017-09-19,BRL,0.391900
2017-09-19,CNY,0.186500
2017-09-19,EUR,1.471200
2017-09-19,HKD,0.157317
2017-09-19,INR,0.019090
2017-09-19,IDR,0.000092
2017-09-19,JPY,0.011010
2017-09-19,MYR,0.292900
2017-09-19,MXN,0.069110
2017-09-19,NZD,0.897800
2017-09-19,NOK,0.157300
2017-09-19,PEN,0.378400
2017-09-19,RUB,0.021110
2017-09-19,SAR,0.327400
2017-09-19,SGD,0.911000
2017-09-19,ZAR,0.092110
2017-09-19,KRW,0.001086
2017-09-19,SEK,0.154300
2017-09-19,CHF,1.274900
2017-09-19,TWD,0.040730
2017-09-19,THB,0.037120
2017-09-19,TRY,0.351600
2017-09-19,GBP,1.658800
2017-09-19,USD,1.227700
2017-09-19,VND,0.000054
2017-09-20,AUD,0.988800
2017-09-20,BRL,0.392500
2017-09-20,CNY,0.186700
2017-09-20,EUR,1.469700
2017-09-20,HKD,0.157349
2017-09-20,INR,0.019090
2017-09-20,IDR,0.000092
2017-09-20,JPY,0.011000
2017-09-20,MYR,0.293100
2017-09-20,MXN,0.069240
2017-09-20,NZD,0.905200
2017-09-20,NOK,0.157100
2017-09-20,PEN,0.378300
2017-09-20,RUB,0.021200
2017-09-20,SAR,0.327300
2017-09-20,SGD,0.912600
2017-09-20,ZAR,0.092510
2017-09-20,KRW,0.001088
2017-09-20,SEK,0.154200
2017-09-20,CHF,1.274000
2017-09-20,TWD,0.040680
2017-09-20,THB,0.037100
2017-09-20,TRY,0.352800
2017-09-20,GBP,1.662300
2017-09-20,USD,1.227300
2017-09-20,VND,0.000054
2017-09-21,AUD,0.978700
2017-09-21,BRL,0.393300
2017-09-21,CNY,0.187200
2017-09-21,EUR,1.471800
2017-09-21,HKD,0.158076
2017-09-21,INR,0.019040
2017-09-21,IDR,0.000093
2017-09-21,JPY,0.010980
2017-09-21,MYR,0.293900
2017-09-21,MXN,0.069080
2017-09-21,NZD,0.902200
2017-09-21,NOK,0.157900
2017-09-21,PEN,0.379700
2017-09-21,RUB,0.021290
2017-09-21,SAR,0.329000
2017-09-21,SGD,0.913400
2017-09-21,ZAR,0.092840
2017-09-21,KRW,0.001089
2017-09-21,SEK,0.154600
2017-09-21,CHF,1.270000
2017-09-21,TWD,0.040840
2017-09-21,THB,0.037260
2017-09-21,TRY,0.351800
2017-09-21,GBP,1.671500
2017-09-21,USD,1.233900
2017-09-21,VND,0.000054
2017-09-22,AUD,0.981600
2017-09-22,BRL,0.393800
2017-09-22,CNY,0.186900
2017-09-22,EUR,1.472900
2017-09-22,HKD,0.157736
2017-09-22,INR,0.019010
2017-09-22,IDR,0.000093
2017-09-22,JPY,0.010990
2017-09-22,MYR,0.293400
2017-09-22,MXN,0.069380
2017-09-22,NZD,0.902700
2017-09-22,NOK,0.158100
2017-09-22,PEN,0.379300
2017-09-22,RUB,0.021390
2017-09-22,SAR,0.328400
2017-09-22,SGD,0.915800
2017-09-22,ZAR,0.093130
2017-09-22,KRW,0.001088
2017-09-22,SEK,0.154500
2017-09-22,CHF,1.270500
2017-09-22,TWD,0.040830
2017-09-22,THB,0.037230
2017-09-22,TRY,0.352400
2017-09-22,GBP,1.667000
2017-09-22,USD,1.231700
2017-09-22,VND,0.000054
2017-09-25,AUD,0.980600
2017-09-25,BRL,0.392300
2017-09-25,CNY,0.186400
2017-09-25,EUR,1.463400
2017-09-25,HKD,0.157931
2017-09-25,INR,0.018950
2017-09-25,IDR,0.000093
2017-09-25,JPY,0.011030
2017-09-25,MYR,0.293500
2017-09-25,MXN,0.069060
2017-09-25,NZD,0.897300
